filename,file,duration,sample_rate,channels,bitrate,file_size,efficient,primary_label
H03_20230515_110500.ogg,H03_20230515_110500,60.0,32000,1,72,464890,whtdov,roahaw
H74_20230505_203500.ogg,H74_20230505_203500,60.0,32000,1,72,475583,48124,speowl1
H28_20230511_233500.ogg,H28_20230511_233500,60.0,32000,1,72,472053,compot1,roahaw
O203_20230501_063500.ogg,O203_20230501_063500,60.0,32000,1,72,472044,solsan,compau
H31_20230514_190000.ogg,H31_20230514_190000,60.0,32000,1,72,484666,roahaw,strher
H67_20230503_222000.ogg,H67_20230503_222000,60.0,32000,1,72,485395,roahaw,compot1
H05_20230420_075500.ogg,H05_20230420_075500,60.0,32000,1,72,457210,whtdov,roahaw
H88_20230422_234000.ogg,H88_20230422_234000,60.0,32000,1,72,483036,roahaw,compot1
H16_20230512_022000.ogg,H16_20230512_022000,60.0,32000,1,72,458260,thlsch3,gohman1
H29_20230505_075500.ogg,H29_20230505_075500,60.0,32000,1,72,468874,thlsch3,strowl1
H17_20230520_104000.ogg,H17_20230520_104000,60.0,32000,1,72,481315,thlsch3,21211
H37_20230512_001500.ogg,H37_20230512_001500,60.0,32000,1,72,490777,50186,trsowl
H8749_20230426_150000.ogg,H8749_20230426_150000,60.0,32000,1,72,464259,roahaw,compot1
H73_20230430_221500.ogg,H73_20230430_221500,60.0,32000,1,72,468365,roahaw,speowl1
H92_20230520_070500.ogg,H92_20230520_070500,60.0,32000,1,72,478911,whtdov,wbwwre1
H21_20230429_004500.ogg,H21_20230429_004500,60.0,32000,1,72,469276,roahaw,compot1
H06_20230421_232500.ogg,H06_20230421_232500,60.0,32000,1,72,463761,compot1,compot1
H28_20230425_191500.ogg,H28_20230425_191500,60.0,32000,1,72,469643,thlsch3,compot1
H69_20230521_151500.ogg,H69_20230521_151500,60.0,32000,1,72,473711,roahaw,compot1
H12_20230508_103000.ogg,H12_20230508_103000,60.0,32000,1,72,462240,solsan,speowl1
H90_20230509_144000.ogg,H90_20230509_144000,60.0,32000,1,72,472351,solsan,butsal1
H19_20230425_182000.ogg,H19_20230425_182000,60.0,32000,1,72,502461,roahaw,strfly1
H14_20230420_161500.ogg,H14_20230420_161500,60.0,32000,1,72,462387,wbwwre1,grekis
O203_20230512_130500.ogg,O203_20230512_130500,60.0,32000,1,72,460402,thlsch3,yeofly1
H17_20230508_183000.ogg,H17_20230508_183000,60.0,32000,1,72,505504,compot1,compot1
H18_20230502_183000.ogg,H18_20230502_183000,60.0,32000,1,72,474033,roahaw,speowl1
H30_20230429_173500.ogg,H30_20230429_173500,60.0,32000,1,72,471651,whtdov,roahaw
H92_20230520_170500.ogg,H92_20230520_170500,60.0,32000,1,72,483297,compot1,compot1
H92_20230428_154500.ogg,H92_20230428_154500,60.0,32000,1,72,469367,compot1,roahaw
H06_20230428_130500.ogg,H06_20230428_130500,60.0,32000,1,72,461358,compot1,yecspi2
H73_20230519_233000.ogg,H73_20230519_233000,60.0,32000,1,72,473504,thlsch3,compot1
H09_20230518_071000.ogg,H09_20230518_071000,60.0,32000,1,72,475650,thlsch3,whtdov
H77_20230519_143000.ogg,H77_20230519_143000,60.0,32000,1,72,468749,thlsch3,yebsee1
H30_20230427_040500.ogg,H30_20230427_040500,60.0,32000,1,72,472465,compot1,compot1
H26_20230520_174500.ogg,H26_20230520_174500,60.0,32000,1,72,472052,roahaw,smbani
H8749_20230501_075000.ogg,H8749_20230501_075000,60.0,32000,1,72,473297,whtdov,compau
H31_20230505_020500.ogg,H31_20230505_020500,60.0,32000,1,72,460221,banana,speowl1
H11_20230518_043500.ogg,H11_20230518_043500,60.0,32000,1,72,469902,thlsch3,speowl1
H65_20230427_083000.ogg,H65_20230427_083000,60.0,32000,1,72,464914,compot1,rugdov
H63_20230508_163000.ogg,H63_20230508_163000,60.0,32000,1,72,465845,roahaw,chbant1
H83_20230517_103000.ogg,H83_20230517_103000,60.0,32000,1,72,469828,roahaw,grekis
H04_20230425_134000.ogg,H04_20230425_134000,60.0,32000,1,72,460772,roahaw,whtdov
H78_20230518_111000.ogg,H78_20230518_111000,60.0,32000,1,72,460601,roahaw,blkvul
H14_20230422_082000.ogg,H14_20230422_082000,60.0,32000,1,72,477764,thlsch3,grekis
H09_20230507_222000.ogg,H09_20230507_222000,60.0,32000,1,72,477209,thlsch3,speowl1
O202_20230510_190500.ogg,O202_20230510_190500,60.0,32000,1,72,496639,thlsch3,compot1
H37_20230510_085500.ogg,H37_20230510_085500,60.0,32000,1,72,486389,thlsch3,speowl1
H74_20230509_003500.ogg,H74_20230509_003500,60.0,32000,1,72,477322,thlsch3,compot1
H63_20230520_083500.ogg,H63_20230520_083500,60.0,32000,1,72,476673,50186,speowl1
H77_20230428_154000.ogg,H77_20230428_154000,60.0,32000,1,72,474538,roahaw,thlsch3
H63_20230506_150000.ogg,H63_20230506_150000,60.0,32000,1,72,469194,thlsch3,gohman1
H27_20230519_100500.ogg,H27_20230519_100500,60.0,32000,1,72,458395,48124,strher
H05_20230502_135000.ogg,H05_20230502_135000,60.0,32000,1,72,462237,thlsch3,roahaw
H74_20230420_072000.ogg,H74_20230420_072000,60.0,32000,1,72,467921,solsan,speowl1
H22_20230427_183500.ogg,H22_20230427_183500,60.0,32000,1,72,475712,roahaw,22976
H04_20230515_000500.ogg,H04_20230515_000500,60.0,32000,1,72,478346,compot1,21211
H88_20230504_181000.ogg,H88_20230504_181000,60.0,32000,1,72,486092,wbwwre1,speowl1
H20_20230428_160000.ogg,H20_20230428_160000,60.0,32000,1,72,462175,roahaw,blbgra1
H04_20230508_003500.ogg,H04_20230508_003500,60.0,32000,1,72,466969,whbman1,speowl1
H22_20230521_090000.ogg,H22_20230521_090000,60.0,32000,1,72,469377,50186,pavpig2
O203_20230427_161500.ogg,O203_20230427_161500,60.0,32000,1,72,479224,roahaw,roahaw
H24_20230426_190500.ogg,H24_20230426_190500,60.0,32000,1,72,476590,roahaw,speowl1
O201_20230506_075500.ogg,O201_20230506_075500,60.0,32000,1,72,481624,linwoo1,21211
H78_20230501_054000.ogg,H78_20230501_054000,60.0,32000,1,72,477911,solsan,compot1
H8749_20230427_010500.ogg,H8749_20230427_010500,60.0,32000,1,72,482484,speowl1,compot1
H90_20230506_054500.ogg,H90_20230506_054500,60.0,32000,1,72,476859,thlsch3,compot1
O202_20230521_131500.ogg,O202_20230521_131500,60.0,32000,1,72,480950,thlsch3,whtdov
H78_20230421_190500.ogg,H78_20230421_190500,60.0,32000,1,72,477062,compot1,22976
H18_20230504_122000.ogg,H18_20230504_122000,60.0,32000,1,72,455767,roahaw,wbwwre1
H77_20230425_210000.ogg,H77_20230425_210000,60.0,32000,1,72,474304,roahaw,speowl1
H93_20230429_034500.ogg,H93_20230429_034500,60.0,32000,1,72,502722,compot1,compot1
H92_20230509_200000.ogg,H92_20230509_200000,60.0,32000,1,72,477454,compot1,speowl1
H93_20230511_192000.ogg,H93_20230511_192000,60.0,32000,1,72,493388,roahaw,compau
H63_20230507_173500.ogg,H63_20230507_173500,60.0,32000,1,72,472457,roahaw,compot1
H99_20230512_214500.ogg,H99_20230512_214500,60.0,32000,1,72,488005,compot1,speowl1
H99_20230506_011000.ogg,H99_20230506_011000,60.0,32000,1,72,482536,compot1,speowl1
H26_20230518_164000.ogg,H26_20230518_164000,60.0,32000,1,72,475815,blbgra1,saffin
H94_20230519_173000.ogg,H94_20230519_173000,60.0,32000,1,72,474002,chbant1,wbwwre1
H02_20230422_231000.ogg,H02_20230422_231000,60.0,32000,1,72,482687,roahaw,speowl1
H06_20230505_003500.ogg,H06_20230505_003500,60.0,32000,1,72,467847,blcjay1,speowl1
H71_20230515_214000.ogg,H71_20230515_214000,60.0,32000,1,72,490071,48124,compot1
H24_20230503_031500.ogg,H24_20230503_031500,60.0,32000,1,72,471080,48124,compot1
H8749_20230518_134500.ogg,H8749_20230518_134500,60.0,32000,1,72,471160,50186,crcwoo1
H67_20230521_063500.ogg,H67_20230521_063500,60.0,32000,1,72,488317,50186,thlsch3
H06_20230419_095000.ogg,H06_20230419_095000,60.0,32000,1,72,463203,roahaw,strowl1
H79_20230430_104000.ogg,H79_20230430_104000,60.0,32000,1,72,473134,roahaw,rugdov
H32_20230428_232000.ogg,H32_20230428_232000,60.0,32000,1,72,471555,roahaw,compot1
H93_20230512_074000.ogg,H93_20230512_074000,60.0,32000,1,72,475603,roahaw,compot1
H27_20230512_074500.ogg,H27_20230512_074500,60.0,32000,1,72,471699,compot1,roahaw
H07_20230501_120000.ogg,H07_20230501_120000,60.0,32000,1,72,458745,compot1,linwoo1
H78_20230427_113000.ogg,H78_20230427_113000,60.0,32000,1,72,455092,thlsch3,trsowl
H22_20230520_222500.ogg,H22_20230520_222500,60.0,32000,1,72,483063,thlsch3,65448
H83_20230520_125000.ogg,H83_20230520_125000,60.0,32000,1,72,472530,roahaw,whtdov
H63_20230503_013500.ogg,H63_20230503_013500,60.0,32000,1,72,487994,thlsch3,grepot1
O201_20230509_043000.ogg,O201_20230509_043000,60.0,32000,1,72,488625,compot1,compot1
H98_20230518_204000.ogg,H98_20230518_204000,60.0,32000,1,72,480877,whtdov,speowl1
H95_20230429_022000.ogg,H95_20230429_022000,60.0,32000,1,72,489483,shghum1,grepot1
H98_20230425_074500.ogg,H98_20230425_074500,60.0,32000,1,72,468881,trsowl,compot1
H69_20230521_173000.ogg,H69_20230521_173000,60.0,32000,1,72,479327,whtdov,speowl1
H11_20230514_202000.ogg,H11_20230514_202000,60.0,32000,1,72,469892,crebob1,compau
H8920_20230517_150000.ogg,H8920_20230517_150000,60.0,32000,1,72,482212,whtdov,gohman1
H22_20230508_175000.ogg,H22_20230508_175000,60.0,32000,1,72,458060,rinkin1,pavpig2
H02_20230506_022500.ogg,H02_20230506_022500,60.0,32000,1,72,488881,whtdov,compot1
H83_20230520_025000.ogg,H83_20230520_025000,60.0,32000,1,72,481377,whtdov,compau
H29_20230505_134000.ogg,H29_20230505_134000,60.0,32000,1,72,460754,roahaw,roahaw
H63_20230517_212500.ogg,H63_20230517_212500,60.0,32000,1,72,495399,whtdov,compot1
H28_20230422_031500.ogg,H28_20230422_031500,60.0,32000,1,72,474697,roahaw,speowl1
H20_20230429_061000.ogg,H20_20230429_061000,60.0,32000,1,72,460260,whtdov,blbgra1
H37_20230501_074500.ogg,H37_20230501_074500,60.0,32000,1,72,499204,linwoo1,trokin
H74_20230425_135000.ogg,H74_20230425_135000,60.0,32000,1,72,460325,50186,compot1
H08_20230429_003500.ogg,H08_20230429_003500,60.0,32000,1,72,470895,tropar,compot1
H06_20230503_084500.ogg,H06_20230503_084500,60.0,32000,1,72,462370,whtdov,pirfly1
H30_20230422_003000.ogg,H30_20230422_003000,60.0,32000,1,72,476895,whtdov,compot1
H85_20230518_105000.ogg,H85_20230518_105000,60.0,32000,1,72,466736,trsowl,speowl1
H07_20230424_185500.ogg,H07_20230424_185500,60.0,32000,1,72,467373,grepot1,speowl1
H21_20230502_203000.ogg,H21_20230502_203000,60.0,32000,1,72,474794,tropar,compau
H14_20230511_050500.ogg,H14_20230511_050500,60.0,32000,1,72,465495,compau,trokin
H32_20230504_091000.ogg,H32_20230504_091000,60.0,32000,1,72,457522,135045,grasal4
H65_20230514_151500.ogg,H65_20230514_151500,60.0,32000,1,72,478444,soulap1,pirfly1
H92_20230430_010500.ogg,H92_20230430_010500,60.0,32000,1,72,495560,rinkin1,roahaw
H91_20230511_143500.ogg,H91_20230511_143500,60.0,32000,1,72,453925,roahaw,roahaw
H27_20230423_163500.ogg,H27_20230423_163500,60.0,32000,1,72,470529,tropar,pavpig2
H10_20230516_115000.ogg,H10_20230516_115000,60.0,32000,1,72,454580,whtdov,grekis
H06_20230423_144500.ogg,H06_20230423_144500,60.0,32000,1,72,458432,whtdov,whtdov
H22_20230424_165500.ogg,H22_20230424_165500,60.0,32000,1,72,457513,whtdov,whtdov
H19_20230507_234000.ogg,H19_20230507_234000,60.0,32000,1,72,484883,whtdov,littin1
H30_20230505_045000.ogg,H30_20230505_045000,60.0,32000,1,72,475030,whtdov,speowl1
H28_20230507_223000.ogg,H28_20230507_223000,60.0,32000,1,72,470095,whtdov,speowl1
H26_20230509_091500.ogg,H26_20230509_091500,60.0,32000,1,72,474292,whtdov,strcuc1
H88_20230510_011000.ogg,H88_20230510_011000,60.0,32000,1,72,495758,whtdov,butsal1
H69_20230428_174500.ogg,H69_20230428_174500,60.0,32000,1,72,478745,whtdov,amekes
H03_20230420_100000.ogg,H03_20230420_100000,60.0,32000,1,72,468638,48124,65448
H20_20230520_062000.ogg,H20_20230520_062000,60.0,32000,1,72,462850,solsan,rugdov
H93_20230427_121500.ogg,H93_20230427_121500,60.0,32000,1,72,467102,solsan,whbman1
H07_20230427_145500.ogg,H07_20230427_145500,60.0,32000,1,72,454770,whtdov,roahaw
H98_20230503_111000.ogg,H98_20230503_111000,60.0,32000,1,72,466684,whtdov,speowl1
H71_20230423_110500.ogg,H71_20230423_110500,60.0,32000,1,72,504142,whtdov,smbani
H26_20230429_055000.ogg,H26_20230429_055000,60.0,32000,1,72,509463,whtdov,yecspi2
H04_20230508_121000.ogg,H04_20230508_121000,60.0,32000,1,72,461185,solsan,whtdov
H99_20230503_052500.ogg,H99_20230503_052500,60.0,32000,1,72,500399,roahaw,compot1
H19_20230504_043000.ogg,H19_20230504_043000,60.0,32000,1,72,493063,whtdov,compot1
H89_20230424_120000.ogg,H89_20230424_120000,60.0,32000,1,72,464055,whtdov,speowl1
H31_20230428_131000.ogg,H31_20230428_131000,60.0,32000,1,72,453729,whtdov,whtdov
H28_20230423_112000.ogg,H28_20230423_112000,60.0,32000,1,72,465958,roahaw,roahaw
H95_20230426_032500.ogg,H95_20230426_032500,60.0,32000,1,72,498056,whtdov,wbwwre1
H08_20230510_235000.ogg,H08_20230510_235000,60.0,32000,1,72,470931,shghum1,compot1
H20_20230515_181500.ogg,H20_20230515_181500,60.0,32000,1,72,483487,whtdov,bobfly1
H19_20230423_105000.ogg,H19_20230423_105000,60.0,32000,1,72,461010,whtdov,grnkin
H90_20230428_232000.ogg,H90_20230428_232000,60.0,32000,1,72,474237,trsowl,compot1
H73_20230511_030000.ogg,H73_20230511_030000,60.0,32000,1,72,475581,whtdov,speowl1
H92_20230509_195500.ogg,H92_20230509_195500,60.0,32000,1,72,479324,tropar,compot1
H20_20230512_003000.ogg,H20_20230512_003000,60.0,32000,1,72,484058,roahaw,compot1
H89_20230501_081000.ogg,H89_20230501_081000,60.0,32000,1,72,459335,compot1,speowl1
H30_20230430_014000.ogg,H30_20230430_014000,60.0,32000,1,72,470810,tropar,speowl1
H65_20230520_195000.ogg,H65_20230520_195000,60.0,32000,1,72,485609,whtdov,compot1
H78_20230423_055000.ogg,H78_20230423_055000,60.0,32000,1,72,467650,whtdov,speowl1
H79_20230424_190500.ogg,H79_20230424_190500,60.0,32000,1,72,496850,roahaw,65448
H83_20230518_035500.ogg,H83_20230518_035500,60.0,32000,1,72,473862,whtdov,compot1
H91_20230424_112500.ogg,H91_20230424_112500,60.0,32000,1,72,461302,whtdov,cocwoo1
H90_20230510_123500.ogg,H90_20230510_123500,60.0,32000,1,72,470765,whtdov,speowl1
H18_20230428_114500.ogg,H18_20230428_114500,60.0,32000,1,72,454431,solsan,roahaw
H71_20230508_182500.ogg,H71_20230508_182500,60.0,32000,1,72,490715,whtdov,compot1
H24_20230503_113000.ogg,H24_20230503_113000,60.0,32000,1,72,456170,whtdov,wbwwre1
H03_20230502_123500.ogg,H03_20230502_123500,60.0,32000,1,72,454187,roahaw,roahaw
H28_20230508_080000.ogg,H28_20230508_080000,60.0,32000,1,72,468842,roahaw,colcha1
H8920_20230513_012500.ogg,H8920_20230513_012500,60.0,32000,1,72,489608,whtdov,compot1
H94_20230430_124500.ogg,H94_20230430_124500,60.0,32000,1,72,464014,roahaw,compau
H92_20230516_071500.ogg,H92_20230516_071500,60.0,32000,1,72,466030,trsowl,wbwwre1
H65_20230426_182000.ogg,H65_20230426_182000,60.0,32000,1,72,493495,roahaw,speowl1
H65_20230508_075500.ogg,H65_20230508_075500,60.0,32000,1,72,465800,tropar,littin1
H83_20230516_002000.ogg,H83_20230516_002000,60.0,32000,1,72,500322,whtdov,compot1
H18_20230512_155000.ogg,H18_20230512_155000,60.0,32000,1,72,459855,whtdov,wbwwre1
H28_20230428_044500.ogg,H28_20230428_044500,60.0,32000,1,72,476614,whtdov,speowl1
H83_20230425_095500.ogg,H83_20230425_095500,60.0,32000,1,72,457405,whtdov,smbani
H95_20230424_201500.ogg,H95_20230424_201500,60.0,32000,1,72,498717,whtdov,compot1
O201_20230503_151500.ogg,O201_20230503_151500,60.0,32000,1,72,478780,whfant1,thlsch3
H93_20230505_065500.ogg,H93_20230505_065500,60.0,32000,1,72,482877,whtdov,chbant1
H74_20230426_092500.ogg,H74_20230426_092500,60.0,32000,1,72,461316,whfant1,yeofly1
H95_20230424_205000.ogg,H95_20230424_205000,60.0,32000,1,72,497512,whtdov,compot1
H31_20230424_235500.ogg,H31_20230424_235500,60.0,32000,1,72,469306,grepot1,speowl1
H12_20230511_103000.ogg,H12_20230511_103000,60.0,32000,1,72,462731,whtdov,wbwwre1
H92_20230516_112500.ogg,H92_20230516_112500,60.0,32000,1,72,463501,whtdov,wbwwre1
H02_20230425_145000.ogg,H02_20230425_145000,60.0,32000,1,72,472784,whtdov,yebela1
H30_20230519_002000.ogg,H30_20230519_002000,60.0,32000,1,72,467015,whtdov,compot1
H77_20230427_101500.ogg,H77_20230427_101500,60.0,32000,1,72,470414,sobtyr1,roahaw
H69_20230519_100500.ogg,H69_20230519_100500,60.0,32000,1,72,460562,50186,whtdov
H73_20230509_031000.ogg,H73_20230509_031000,60.0,32000,1,72,470574,trsowl,speowl1
H31_20230504_142500.ogg,H31_20230504_142500,60.0,32000,1,72,457574,tropar,roahaw
H85_20230430_134000.ogg,H85_20230430_134000,60.0,32000,1,72,460991,grepot1,roahaw
H14_20230517_192500.ogg,H14_20230517_192500,60.0,32000,1,72,491998,whtdov,compau
H74_20230421_014500.ogg,H74_20230421_014500,60.0,32000,1,72,486830,whtdov,compot1
H19_20230426_103500.ogg,H19_20230426_103500,60.0,32000,1,72,470616,whtdov,gohman1
H06_20230422_004000.ogg,H06_20230422_004000,60.0,32000,1,72,464700,whtdov,littin1
H85_20230423_004000.ogg,H85_20230423_004000,60.0,32000,1,72,474134,whtdov,speowl1
H17_20230516_005000.ogg,H17_20230516_005000,60.0,32000,1,72,491599,trsowl,compot1
O201_20230522_004000.ogg,O201_20230522_004000,60.0,32000,1,72,485603,tropar,compot1
H04_20230424_052500.ogg,H04_20230424_052500,60.0,32000,1,72,460164,roahaw,wbwwre1
H99_20230426_090500.ogg,H99_20230426_090500,60.0,32000,1,72,470077,linwoo1,compot1
H08_20230423_011000.ogg,H08_20230423_011000,60.0,32000,1,72,470089,tropar,compot1
H05_20230508_105000.ogg,H05_20230508_105000,60.0,32000,1,72,463754,whtdov,trsowl
H02_20230507_062000.ogg,H02_20230507_062000,60.0,32000,1,72,474497,roahaw,grekis
H30_20230520_035500.ogg,H30_20230520_035500,60.0,32000,1,72,465830,whtdov,speowl1
H27_20230513_130500.ogg,H27_20230513_130500,60.0,32000,1,72,456991,tropar,strowl1
H89_20230503_105000.ogg,H89_20230503_105000,60.0,32000,1,72,458302,trsowl,roahaw
H91_20230421_114000.ogg,H91_20230421_114000,60.0,32000,1,72,462295,trsowl,compau
H93_20230429_075000.ogg,H93_20230429_075000,60.0,32000,1,72,477009,whtdov,chbant1
H93_20230507_182500.ogg,H93_20230507_182500,60.0,32000,1,72,495931,whtdov,greibi1
H93_20230521_051000.ogg,H93_20230521_051000,60.0,32000,1,72,496195,roahaw,speowl1
H24_20230512_214500.ogg,H24_20230512_214500,60.0,32000,1,72,473315,shghum1,compot1
H09_20230517_024500.ogg,H09_20230517_024500,60.0,32000,1,72,466453,whtdov,speowl1
H99_20230424_073000.ogg,H99_20230424_073000,60.0,32000,1,72,481146,whtdov,compot1
H10_20230426_142500.ogg,H10_20230426_142500,60.0,32000,1,72,456439,whtdov,yebela1
H84_20230520_031500.ogg,H84_20230520_031500,60.0,32000,1,72,484661,whtdov,plbwoo1
H14_20230508_072000.ogg,H14_20230508_072000,60.0,32000,1,72,476160,whtdov,pavpig2
H78_20230512_125500.ogg,H78_20230512_125500,60.0,32000,1,72,453753,tropar,strher
H93_20230507_235500.ogg,H93_20230507_235500,60.0,32000,1,72,494478,whtdov,speowl1
H65_20230424_002500.ogg,H65_20230424_002500,60.0,32000,1,72,479212,solsan,rtlhum
H95_20230506_222000.ogg,H95_20230506_222000,60.0,32000,1,72,486119,roahaw,compot1
H67_20230422_050500.ogg,H67_20230422_050500,60.0,32000,1,72,506504,whtdov,yebela1
H11_20230428_132000.ogg,H11_20230428_132000,60.0,32000,1,72,457494,whtdov,whtdov
O202_20230521_074500.ogg,O202_20230521_074500,60.0,32000,1,72,492442,creoro1,blbwre1
H21_20230516_065500.ogg,H21_20230516_065500,60.0,32000,1,72,454448,rinkin1,butsal1
H09_20230513_162500.ogg,H09_20230513_162500,60.0,32000,1,72,460784,creoro1,roahaw
H65_20230509_035000.ogg,H65_20230509_035000,60.0,32000,1,72,476709,bubwre1,speowl1
H99_20230429_180000.ogg,H99_20230429_180000,60.0,32000,1,72,489218,whtdov,compot1
H06_20230423_023000.ogg,H06_20230423_023000,60.0,32000,1,72,470610,shghum1,speowl1
H77_20230501_164000.ogg,H77_20230501_164000,60.0,32000,1,72,466930,tropar,pavpig2
O202_20230504_063500.ogg,O202_20230504_063500,60.0,32000,1,72,471472,shghum1,blbwre1
H27_20230519_145500.ogg,H27_20230519_145500,60.0,32000,1,72,457152,roahaw,banana
H94_20230516_022000.ogg,H94_20230516_022000,60.0,32000,1,72,465041,roahaw,compot1
H04_20230518_205000.ogg,H04_20230518_205000,60.0,32000,1,72,469339,trsowl,compau
H83_20230430_104500.ogg,H83_20230430_104500,60.0,32000,1,72,472591,whtdov,roahaw
H22_20230423_184000.ogg,H22_20230423_184000,60.0,32000,1,72,466448,whtdov,bbwduc
H17_20230504_112000.ogg,H17_20230504_112000,60.0,32000,1,72,485246,whtdov,crcwoo1
H91_20230511_124000.ogg,H91_20230511_124000,60.0,32000,1,72,455018,roahaw,roahaw
H18_20230507_210000.ogg,H18_20230507_210000,60.0,32000,1,72,475654,compau,compot1
H29_20230429_143000.ogg,H29_20230429_143000,60.0,32000,1,72,469331,whtdov,compau
H94_20230511_213000.ogg,H94_20230511_213000,60.0,32000,1,72,480267,whtdov,speowl1
H20_20230422_150000.ogg,H20_20230422_150000,60.0,32000,1,72,469988,whtdov,shtfly1
O202_20230430_111000.ogg,O202_20230430_111000,60.0,32000,1,72,483335,whtdov,rumfly1
H18_20230514_193500.ogg,H18_20230514_193500,60.0,32000,1,72,476206,whtdov,speowl1
H73_20230423_184000.ogg,H73_20230423_184000,60.0,32000,1,72,479388,whtdov,speowl1
H12_20230515_045000.ogg,H12_20230515_045000,60.0,32000,1,72,495610,whtdov,speowl1
H28_20230502_192500.ogg,H28_20230502_192500,60.0,32000,1,72,471929,roahaw,compot1
H8920_20230430_171500.ogg,H8920_20230430_171500,60.0,32000,1,72,485784,roahaw,speowl1
H31_20230507_235500.ogg,H31_20230507_235500,60.0,32000,1,72,469282,compau,compau
H88_20230511_151500.ogg,H88_20230511_151500,60.0,32000,1,72,501082,sobtyr1,compau
O202_20230506_080000.ogg,O202_20230506_080000,60.0,32000,1,72,474985,whbman1,roahaw
H83_20230515_212500.ogg,H83_20230515_212500,60.0,32000,1,72,494319,compau,compot1
H26_20230421_213000.ogg,H26_20230421_213000,60.0,32000,1,72,497628,48124,compau
H90_20230514_102000.ogg,H90_20230514_102000,60.0,32000,1,72,469976,whbman1,speowl1
H71_20230505_012500.ogg,H71_20230505_012500,60.0,32000,1,72,484998,roahaw,compot1
H22_20230421_163000.ogg,H22_20230421_163000,60.0,32000,1,72,460928,roahaw,bkmtou1
H12_20230515_141500.ogg,H12_20230515_141500,60.0,32000,1,72,478866,whtdov,compot1
H21_20230514_082500.ogg,H21_20230514_082500,60.0,32000,1,72,454938,whbman1,rumfly1
H02_20230508_172500.ogg,H02_20230508_172500,60.0,32000,1,72,484251,creoro1,rumfly1
H92_20230520_035500.ogg,H92_20230520_035500,60.0,32000,1,72,487117,roahaw,compot1
H71_20230516_122500.ogg,H71_20230516_122500,60.0,32000,1,72,488857,whtdov,rumfly1
H67_20230517_105000.ogg,H67_20230517_105000,60.0,32000,1,72,481713,grepot1,bkmtou1
H02_20230506_030500.ogg,H02_20230506_030500,60.0,32000,1,72,487054,whbman1,compot1
H73_20230503_035000.ogg,H73_20230503_035000,60.0,32000,1,72,482339,whtdov,speowl1
H14_20230514_123500.ogg,H14_20230514_123500,60.0,32000,1,72,456404,whtdov,roahaw
H30_20230514_233500.ogg,H30_20230514_233500,60.0,32000,1,72,481448,shghum1,compot1
H83_20230426_124500.ogg,H83_20230426_124500,60.0,32000,1,72,461619,trsowl,roahaw
O203_20230508_185000.ogg,O203_20230508_185000,60.0,32000,1,72,478610,grepot1,speowl1
H79_20230507_082500.ogg,H79_20230507_082500,60.0,32000,1,72,471448,whtdov,rugdov
H79_20230507_231000.ogg,H79_20230507_231000,60.0,32000,1,72,496722,compau,compot1
H31_20230513_141000.ogg,H31_20230513_141000,60.0,32000,1,72,452321,whbman1,eardov1
O201_20230429_222500.ogg,O201_20230429_222500,60.0,32000,1,72,487236,whtdov,speowl1
H8749_20230501_145500.ogg,H8749_20230501_145500,60.0,32000,1,72,463884,roahaw,amekes
H30_20230521_063500.ogg,H30_20230521_063500,60.0,32000,1,72,465621,roahaw,rugdov
H11_20230429_164000.ogg,H11_20230429_164000,60.0,32000,1,72,463189,trsowl,yercac1
H89_20230511_163000.ogg,H89_20230511_163000,60.0,32000,1,72,467281,grepot1,pavpig2
H26_20230426_053000.ogg,H26_20230426_053000,60.0,32000,1,72,500063,strowl1,tbsfin1
H20_20230427_044500.ogg,H20_20230427_044500,60.0,32000,1,72,471662,roahaw,65448
H65_20230518_093000.ogg,H65_20230518_093000,60.0,32000,1,72,468061,grepot1,wbwwre1
H32_20230428_220000.ogg,H32_20230428_220000,60.0,32000,1,72,483838,48124,compot1
H19_20230425_201000.ogg,H19_20230425_201000,60.0,32000,1,72,489071,trsowl,compot1
H79_20230516_051000.ogg,H79_20230516_051000,60.0,32000,1,72,522415,whtdov,trokin
H14_20230425_134500.ogg,H14_20230425_134500,60.0,32000,1,72,457419,52884,roahaw
H02_20230423_222000.ogg,H02_20230423_222000,60.0,32000,1,72,515340,compot1,bbwduc
H28_20230507_235500.ogg,H28_20230507_235500,60.0,32000,1,72,473457,linwoo1,speowl1
H88_20230514_041500.ogg,H88_20230514_041500,60.0,32000,1,72,495500,roahaw,speowl1
H27_20230519_030000.ogg,H27_20230519_030000,60.0,32000,1,72,475000,48124,compot1
H77_20230428_064500.ogg,H77_20230428_064500,60.0,32000,1,72,463885,48124,solsan
H79_20230505_161000.ogg,H79_20230505_161000,60.0,32000,1,72,464357,48124,yercac1
H8920_20230515_212000.ogg,H8920_20230515_212000,60.0,32000,1,72,483437,48124,compot1
H19_20230509_211500.ogg,H19_20230509_211500,60.0,32000,1,72,479478,compot1,trsowl
H89_20230514_102000.ogg,H89_20230514_102000,60.0,32000,1,72,465616,grepot1,speowl1
H85_20230516_024000.ogg,H85_20230516_024000,60.0,32000,1,72,478652,leagre,compot1
H09_20230514_222500.ogg,H09_20230514_222500,60.0,32000,1,72,474608,21211,speowl1
H16_20230430_152000.ogg,H16_20230430_152000,60.0,32000,1,72,459553,shghum1,blbgra1
H78_20230516_112500.ogg,H78_20230516_112500,60.0,32000,1,72,457218,compot1,speowl1
